timestamp,Basilea Temperature [2 m elevation corrected],Basilea Growing Degree Days [2 m elevation corrected],Basilea Temperature [1000 mb],Basilea Temperature [850 mb],Basilea Temperature [700 mb],Basilea Sunshine Duration,Basilea Shortwave Radiation,Basilea Direct Shortwave Radiation,Basilea Diffuse Shortwave Radiation,Basilea Precipitation Total,Basilea Snowfall Amount,Basilea Relative Humidity [2 m],Basilea Cloud Cover Total,Basilea Cloud Cover High [high cld lay],Basilea Cloud Cover Medium [mid cld lay],Basilea Cloud Cover Low [low cld lay],Basilea CAPE [180-0 mb above gnd],Basilea Mean Sea Level Pressure [MSL],Basilea Geopotential Height [1000 mb],Basilea Geopotential Height [850 mb],Basilea Geopotential Height [700 mb],Basilea Geopotential Height [500 mb],Basilea Temperature,Basilea Soil Temperature [0-10 cm down],Basilea Soil Moisture [0-10 cm down],Basilea Vapor Pressure Deficit [2 m],Basilea Wind Speed [10 m],Basilea Wind Direction [10 m],Basilea Wind Speed [80 m],Basilea Wind Direction [80 m],Basilea Wind Gust,Basilea Wind Speed [900 mb],Basilea Wind Direction [900 mb],Basilea Wind Speed [850 mb],Basilea Wind Direction [850 mb],Basilea Wind Speed [700 mb],Basilea Wind Direction [700 mb],Basilea Wind Speed [500 mb],Basilea Wind Direction [500 mb]
2022-06-02T08:00:00,14.650529,0.19377203,14.32,11.9,-0.09,33.333336,252.76,113.29062,139.46938,0,0,71,44,0,44,28,114,1018.6,156,1525,3112,5725,18.33,15.540009,0.192,4.815566,2.8799999,180,3.0758414,200.55605,5.04,7.072878,165.25644,27.419146,266.23596,53.3104,268.06506,90.85989,266.8202
2022-06-02T09:00:00,16.830528,0.28460535,16.18,11.81,0.02,56.9697,404.06,220.59372,183.46628,0,0,72,5,0,1,5,172,1018.4,155,1527,3115,5728,22.06,17.730011,0.192,5.345002,5.1919937,123.69006,4.8965297,126.027374,7.2,12.849528,168.69006,23.023119,260.09583,49.61474,263.75165,92.67745,266.65967
2022-06-02T10:00:00,19.750528,0.40627202,18.81,11.87,0.41,55.757576,548.24,329.90213,218.33786,0,0,66,7,0,7,0,197,1017.9,151,1528,3118,5733,25.89,20.410004,0.192,7.794464,11.183201,93.69138,10.853866,95.71059,11.879999,11.5199995,180,15.463246,245.22487,50.9435,265.1355,93.59168,262.92966
2022-06-02T11:00:00,22.05053,0.5021054,20.88,11.73,0.68,60,674.62,430.86182,243.75818,0,0,59,0,0,0,0,407,1017.8,151,1533,3125,5741,29.69,23.320007,0.192,10.8265915,11.659777,98.88065,11.367109,100.954056,16.199999,9.693296,201.8014,14.57889,237.09476,50.555332,265.50742,90.70643,264.99084
2022-06-02T12:00:00,24.110529,0.5879387,22.78,11.82,1.04,60,775.19,513.0064,262.1836,0,0,54,0,0,0,0,860,1017.3,147,1534,3128,5746,32.98,26.190002,0.192,13.758207,11.013882,101.30993,10.948973,99.46232,18,8.089993,159.14554,13.779114,236.72511,50.504032,266.32178,83.95413,262.11313
2022-06-02T13:00:00,25.63053,0.65127206,24.23,11.58,1.46,60,817.01996,561.85986,255.16013,0,0,47,0,0,0,0,824,1016.7,142,1533,3129,5749,35.34,28.76001,0.192,17.356564,7.9932976,97.76516,6.87779,96.009,17.28,5.1165614,129.2894,7.653705,221.18593,49.325253,269.16364,82.138405,264.21445
2022-06-02T14:00:00,23.440529,0.56002206,22.46,10.29,1.63,0,693.31,535.9502,157.35979,0,0,51,100,0,100,10,244,1017.4,148,1531,3124,5746,29.79,26.75,0.192,14.07659,11.841756,109.53665,11.841756,109.53665,18.359999,12.783802,122.34744,10.805998,209.98164,39.640884,256.34235,77.08037,261.9456
2022-06-02T15:00:00,24.510529,0.6046054,23.14,10.71,2.12,0,750.26996,543.1471,207.12286,0,0,50,100,0,100,0,359,1017,144,1531,3128,5751,33.01,28.089996,0.197,15.317275,13.450708,105.5241,13.009903,104.42077,21.599998,14.039999,112.619865,7.42159,194.03624,48.722515,255.45038,63.009254,269.01788
2022-06-02T16:00:00,25.090528,0.628772,23.8,11.42,1.92,60,757.39,505.70563,251.6844,0,0,48,0,0,0,0,468,1016.7,142,1532,3131,5758,33.53,29.119995,0.197,16.49114,10.805999,91.90914,10.08,89.99999,21.599998,10.390226,104.03624,6.9153743,218.65982,45.996956,263.70935,71.36086,263.6279
2022-06-02T17:00:00,25.46053,0.6441887,24.37,12.24,1.63,60,669.27997,424.34445,244.93552,0,0,48,0,0,0,0,618,1016.5,140,1532,3133,5762,32.67,29.5,0.199,16.858099,10.823973,86.18592,10.464798,86.05482,20.519999,10.538843,97.85332,8.669949,228.36647,47.238255,255.43423,69.15843,256.7595
2022-06-02T18:00:00,25.580528,0.6491887,24.79,12.83,2.42,60,543.79,322.48325,221.30673,0,0,48,0,0,0,0,773,1016,136,1530,3133,5761,31.16,29.209991,0.2,16.978634,11.885453,91.7357,11.5199995,89.99999,20.16,12.849528,101.30993,8.942214,220.1009,50.77021,263.07657,69.54805,261.36658
2022-06-02T19:00:00,25.47053,0.6446054,25.04,13.23,2.68,60,400.5,212.52937,187.97063,0,0,50,0,0,0,0,908,1015.8,134,1530,3133,5762,29.12,28.339996,0.2,16.219341,12.849528,101.30993,13.627795,102.20047,21.599998,15.463246,114.77513,10.464797,206.56505,43.68033,265.74615,68.229256,262.725
2022-06-02T20:00:00,24.930529,0.62210536,24.94,13.6,2.96,60,241.19,106.043076,135.14693,0,0,53,0,0,0,0,1065,1016.1,136,1533,3139,5768,26.41,26.920013,0.199,14.763994,13.556282,100.71312,16.946787,102.26477,19.44,18.775303,122.47119,9.021574,208.61046,45.72425,262.7631,66.9145,264.44278
2022-06-02T21:00:00,23.750528,0.5729387,24.35,14.27,3.25,56.727272,99.68,29.048431,70.63157,0,0,58,5.4,18,0,0,926,1015.8,134,1530,3138,5767,23.59,25.149994,0.2,12.293055,13.441071,97.696045,21.2522,100.7389,17.64,19.453327,128.991,10.799999,233.1301,49.40401,266.65808,68.23876,260.58737
2022-06-02T22:00:00,21.87053,0.4946054,23.46,15.33,3.27,9.519361,3.56,1.9166784,1.6433215,0,0,64,56,16,56,0,772,1016,135,1532,3141,5769,21.43,23.209991,0.2,9.402504,13.627795,102.20047,24.858253,100.00798,20.519999,20.65848,138.53229,13.830749,218.65982,45.996956,263.70935,66.041115,262.79752
2022-06-02T23:00:00,20.38053,0.43252206,22.35,15.06,2.58,0,0,0,0,0,0,69,60,20,60,2,638,1016.8,141,1536,3147,5774,20.6,21.76001,0.199,7.389141,11.720751,100.61965,22.380884,101.12919,20.880001,20.371038,133.5679,10.948973,207.40758,42.279697,254.18863,58.070576,250.44176
2022-06-03T00:00:00,18.990528,0.37460533,20.93,14.72,2.64,0,0,0,0,0,0,74,100,100,100,0,486,1017.2,145,1538,3147,5778,19.1,20.440002,0.199,5.68532,7.208994,92.862404,16.299694,96.34019,13.32,15.807239,120.06859,6.28713,203.62938,48.758408,253.70596,58.73408,267.54095
2022-06-03T01:00:00,18.05053,0.33543873,20.13,14.34,2.47,0,0,0,0,0,0,79,100,36,100,0,506,1017.7,149,1540,3148,5779,17.99,19.429993,0.199,4.329607,2.4149535,153.43495,5.3517847,109.653824,16.919998,17.518356,99.46232,1.4399999,180,38.64093,236.01384,71.64271,264.23212
2022-06-03T02:00:00,18.39053,0.3496054,19.95,13.59,0.89,0,0,0,0,0,0,78,100,100,100,100,424,1018.6,157,1545,3145,5782,18.18,18.830017,0.158,4.633568,8.049845,206.56505,12.72283,205.11484,10.799999,15.546833,137.81555,12.387348,215.53769,31.32207,232.47156,37.63679,248.09683
2022-06-03T03:00:00,17.62053,0.31752205,19.92,15.69,3.6,0,0,0,0,0.7,0,80,100,32,100,0,218,1017.4,146,1537,3153,5783,17.44,18.27002,0.158,4.0133686,10.630672,118.30075,17.873554,108.79989,13.679999,5.692099,145.30484,20.945072,245.63754,53.153362,261.43085,65.461624,251.06683
2022-06-03T04:00:00,17.05053,0.29377207,20.05,16.16,3.27,0,0,0,0,0,0,83,100,60,100,0,189,1016.6,139,1531,3144,5774,16.79,17.640015,0.163,3.2907295,8.891343,148.24051,16.80857,133.26428,11.5199995,9.346143,164.35776,19.64558,256.2184,42.577515,251.25867,76.54467,247.89835
2022-06-03T05:00:00,17.15053,0.29793873,19.98,15.45,1.77,0,0,0,0,0.1,0,83,100,100,100,100,240,1017.1,144,1535,3143,5770,16.82,17.380005,0.163,3.311617,5.0911684,135,13.746156,135,10.08,10.08,180,21.542923,260.38028,41.31696,228.5323,80.331635,239.87294
2022-06-03T06:00:00,16.410528,0.26710534,19.22,13.35,1.49,0,0.89,0.020163774,0.8698362,0.1,0,88,100,100,100,100,223,1017.8,149,1537,3138,5769,16.58,17.110016,0.163,2.2304192,4.6938252,94.398705,9.931042,133.53119,17.64,7.8954163,204.22775,18.430452,257.5926,57.464844,217.87498,90.74428,254.58539
2022-06-03T07:00:00,17.06053,0.29418874,18.97,13.33,3.12,9.090908,80.99,30.546165,50.443832,0,0,87,84,100,84,0,275,1017.2,144,1531,3138,5771,18.64,17.339996,0.163,2.518032,4.896529,72.89727,9.904906,109.09349,5.04,3.7064266,150.94539,14.24163,249.27444,70.07435,239.08673,74.79428,262.53293
2022-06-03T08:00:00,19.06053,0.37752208,19.25,13.79,2.26,38.78788,252.76,114.13571,138.62428,0,0,78,35,21,35,0,388,1016.9,143,1530,3138,5772,21.73,18.600006,0.163,4.8316994,2.9024127,60.25511,1.609969,63.43495,5.04,9.659814,116.56505,14.081477,212.47119,43.274933,250.05762,78.13575,253.4019
2022-06-03T09:00:00,20.600529,0.4416887,20.3,14.48,2.73,0,364.9,218.66774,146.23225,0,0,71,100,38,100,3,502,1016.7,141,1530,3140,5772,24.42,20.429993,0.163,7.00683,0,180,1.2979984,213.69006,7.2,14.336861,118.495636,18.278645,212.125,52.234745,246.43845,76.99793,253.42905
2022-06-03T10:00:00,22.71053,0.5296054,22.16,15.23,3.39,58.36364,453.9,313.08524,140.81476,0,0,65,2.7,9,0,0,563,1016.1,137,1530,3139,5772,28.34,22.480011,0.163,9.620529,4.0249224,100.30484,3.2399998,89.99999,9.36,18.193361,117.072075,15.856354,230.52754,42.60186,239.53445,69.86783,247.26659
2022-06-03T11:00:00,25.23053,0.6346054,24.45,15.24,3.37,41.81818,655.04,428.19,226.84999,0,0,55,30.000002,100,3,0,795,1016,136,1534,3142,5777,31.18,25.100006,0.163,14.390619,9.826088,81.57303,9.885262,79.50852,16.56,21.046917,102.8477,10.739833,256.42957,40.757977,227.14758,58.813465,245.78824
2022-06-03T12:00:00,26.20053,0.67502207,25.85,14.99,3.51,0,586.51,458.1858,128.32422,0,0,48,100,100,100,0,643,1015.1,128,1529,3139,5774,29.81,26.700012,0.162,17.613493,10.853866,84.289406,11.183201,86.30861,14.4,15.517629,93.990906,3.7064266,240.9454,47.798725,230.19443,46.568195,250.58453
2022-06-03T13:00:00,26.15053,0.67293876,26.23,15.02,3.1,0,318.62,34.00772,284.61227,0,0,48,100,100,100,0,656,1014.7,124,1527,3138,5774,27.95,26.559998,0.162,17.561539,7.208994,87.137596,7.5685663,87.27369,7.92,12.6462,94.899086,2.3051248,218.65982,45.33714,237.31946,37.419224,239.98164
2022-06-03T14:00:00,28.000528,0.750022,27.64,17.16,3.29,0,483.27,203.13837,280.13162,0,0,43,100,100,100,5,1110,1012.8,109,1518,3134,5772,32.51,29.790009,0.162,21.458,6.162207,96.70984,5.771239,93.576324,9.72,11.503113,110.1363,7.729527,117.75854,23.675303,224.38394,61.622074,239.83994
2022-06-03T15:00:00,27.260529,0.7191887,27.5,15.17,2.39,0,137.95,1.5210876,136.42891,0,0,45,100,100,100,100,1086,1014.8,126,1533,3137,5775,28.18,28.050018,0.162,19.828615,5.5887027,255.06857,5.6920996,251.56506,11.159999,5.904439,217.5686,8.759178,189.46233,18.455048,200.55605,52.564926,246.5953
2022-06-03T16:00:00,23.20053,0.55002207,23.15,13.13,2.67,0,88.11,0,88.18613,0.5,0,61,100,87,100,100,655,1016.3,138,1532,3135,5776,24.82,26.190002,0.162,11.042692,16.1198,209.42746,21.900904,205.30138,20.519999,11.720751,227.48956,9.504273,204.62357,22.104116,232.94348,42.039925,245.19058
2022-06-03T17:00:00,21.88053,0.49502206,21.72,13.53,2.01,0,129.94,2.7831955,127.15681,0,0,63,100,5,100,100,23,1016.7,141,1533,3135,5779,24.48,24.49002,0.162,9.669584,22.608458,217.23483,29.088802,216.44444,26.64,31.942772,219.97093,26.674032,211.75949,20.447239,243.8861,40.609848,245.93437
2022-06-03T18:00:00,23.38053,0.55752206,22.95,14.49,2.69,0,326.63,196.82196,129.80804,0,0,55,100,0,100,4,8,1015.4,131,1525,3132,5776,26.86,24.570007,0.162,12.880781,18.079027,192.65256,20.870687,194.99509,24.119999,33.672993,208.75713,34.847553,213.19757,22.42427,264.47247,32.47591,238.60056
2022-06-03T19:00:00,23.65053,0.5687721,23.39,15.2,3.4,0,308.83,203.41524,105.41475,0,0,54,100,0,100,0,116,1014.9,127,1524,3134,5776,26.55,24.76001,0.162,13.383036,11.183201,183.69139,10.853866,185.71059,21.599998,22.97522,234.56668,21.370783,237.38075,30.953718,236.8644,37.24043,240.46121
2022-06-03T20:00:00,23.73053,0.5721054,23.97,15,3.06,60,245.64,106.80005,138.83995,0,0,53,0,0,0,0,195,1015,127,1526,3135,5779,24.76,24.459991,0.162,13.739969,7.5942073,174.55966,7.5599995,180,12.959999,19.829433,273.12213,20.008356,278.2759,28.948118,248.86018,49.07237,252.49554
2022-06-03T21:00:00,22.64053,0.52668875,23.69,15.17,3.33,60,91.67,26.749779,64.92022,0,0,56,0,0,0,0,99,1014.6,123,1521,3131,5776,21.94,23.27002,0.162,12.043144,5.991594,147.26477,7.342588,191.30994,12.959999,12.245294,268.3153,19.483284,242.488,32.688713,253.3612,50.902775,250.15536
2022-06-03T22:00:00,21.20053,0.46668872,22.62,14.92,3.18,22.85,2.67,2.0430517,0.6269483,0,0,63,0,0,0,0,33,1015.5,131,1528,3136,5778,19.88,21.559998,0.162,9.275611,8.373386,115.46334,5.3517847,132.27368,13.679999,11.27553,253.30075,18.193361,242.92792,32.559605,251.96573,50.206768,255.46555
2022-06-03T23:00:00,18.82053,0.3675221,21.56,14.63,2.63,0,0,0,0,0,0,71,0.6,2,0,0,67,1017,143,1539,3144,5783,18.5,20.149994,0.161,6.274397,9.19939,120.57922,7.5942082,121.429565,8.64,14.973576,279.68878,18.486622,263.29016,34.22841,247.75098,53.058186,250.58154
2022-06-04T00:00:00,17.770529,0.32377204,20.67,14.31,2.4,0,0,0,0,0,0,71,41,22,41,33,192,1018,151,1543,3145,5784,17.43,18.940002,0.161,5.874627,6.1305785,139.76364,5.4833565,156.8014,4.32,16.595179,294.3411,27.059933,273.8141,30.633865,250.07443,52.34875,245.19734
2022-06-04T01:00:00,17.930529,0.3304387,20.31,13.52,2.44,0,0,0,0,0,0,67,100,100,100,0,353,1018,151,1543,3145,5781,17.68,18.26001,0.161,6.752551,5.0911684,135,4.8965297,126.027374,1.4399999,24.884306,284.23727,29.574827,273.48932,29.899511,267.92996,55.417786,236.92932
2022-06-04T02:00:00,18.38053,0.34918872,20.59,13.17,1.22,0,0,0,0,0,0,65,100,2,100,100,263,1018,151,1543,3144,5779,17.35,17.890015,0.153,7.3669662,4.8965297,126.027374,5.692099,124.69515,4.32,26.836306,276.93436,32.04202,270.64374,23.233253,257.4712,52.826855,245.0067
2022-06-04T03:00:00,18.37053,0.34877205,20.87,13.1,1.39,0,0,0,0,0,0,67,100,17,100,100,113,1018.5,155,1546,3145,5781,17.05,17.580017,0.153,6.9416466,5.3517847,109.653824,5.6002855,135,3.96,27.021591,272.29062,32.37999,261.68973,29.462873,243.12186,67.56596,258.6302
2022-06-04T04:00:00,17.690529,0.3204387,20.65,13.59,1.86,0,0,0,0,0,0,72,100,0,100,100,97,1018.2,152,1541,3142,5776,16.72,17.209991,0.153,5.643551,7.42159,104.03624,8.217153,118.81079,2.16,22.734219,259.04596,25.922499,260.40686,40.449966,249.14554,71.4117,253.30075
2022-06-04T05:00:00,17.15053,0.29793873,20.85,13.15,1.63,0,0,0,0,0,0,74,100,0,100,100,179,1017.9,150,1539,3138,5775,16.58,17,0.153,5.064826,8.854829,116.56505,13.392774,126.25384,5.3999996,18.792551,253.30075,15.517629,273.9909,43.632828,244.06918,66.96387,253.12373
2022-06-04T06:00:00,17.14053,0.29752207,21.22,13.38,2.14,0,4.45,2.705821,1.7441788,0,0,76,100,0,100,0,14,1018.1,151,1542,3141,5776,16.78,16.839996,0.153,4.672267,10.144082,117.474434,16.704155,127.11685,7.5599995,12.864649,252.07208,9.422101,276.58194,35.364388,255.25644,80.17096,253.0297
2022-06-04T07:00:00,17.500528,0.31252202,20.96,13.18,1.91,60,103.24,30.342743,72.897255,0,0,77,0,0,0,0,0,1018.7,156,1547,3144,5782,18.48,17.27002,0.153,4.5805817,7.2359104,95.71059,14.986553,114.10223,3.2399998,13.1041975,290.9245,7.5170207,286.69925,31.76375,234.68878,76.40994,254.98164
2022-06-04T08:00:00,19.240528,0.385022,19.88,12.82,2.07,60,248.31,115.5611,132.7489,0,0,73,0,0,0,0,44,1018.8,159,1545,3143,5781,21.77,18.580017,0.152,5.9966717,4.6800003,67.380135,5.4119864,86.18592,8.28,10.948973,316.3322,2.6208394,254.0546,43.525772,249.16663,77.59399,258.2209
2022-06-04T09:00:00,21.56053,0.48168874,21.09,13.04,1.68,60,403.16998,221.8478,181.32219,0,0,63,0,0,0,0,41,1018.8,159,1546,3145,5782,25.69,20.77002,0.152,9.482397,2.0991426,30.963745,1.609969,26.565033,3.96,6.379216,343.61047,4.379589,189.46233,45.985683,260.5377,79.38469,257.1612
2022-06-04T10:00:00,23.46053,0.5608554,22.63,13.33,1.5,60,550.91,331.22467,219.6853,0,0,54,0,0,0,0,121,1019.1,162,1552,3153,5790,29.49,23.480011,0.152,13.230707,2.8799999,360,2.16,360,3.96,2.8116899,50.194427,7.69592,190.7843,40.422726,265.91437,75.98644,257.4123
2022-06-04T11:00:00,25.07053,0.62793875,23.93,13.54,2.15,60,671.95,431.429,240.52103,0,0,47,0,0,0,0,116,1019,161,1555,3157,5795,32.83,26.26001,0.152,16.788267,3.671294,78.69006,2.9024127,82.874985,5.3999996,5.8603754,137.48955,12.594856,210.96376,34.162083,262.12607,74.5652,256.03085
2022-06-04T12:00:00,26.62053,0.69252205,25.28,14.29,3.49,60,776.97,514.2742,262.69583,0,0,42,0,0,0,0,297,1018.2,154,1552,3158,5796,35.42,28.880005,0.152,20.138565,4.802999,102.99461,4.0249224,100.30484,13.32,6.638072,167.47119,20.288164,242.52557,36.707645,262.1083,75.00192,255.83035
2022-06-04T13:00:00,27.89053,0.74543875,26.45,14.72,3.88,60,838.38,567.1996,271.18042,0,0,40,0,0,0,0,478,1017.6,150,1552,3160,5798,37.89,31.209991,0.152,22.442944,3.2599385,96.34019,2.16,89.99999,8.64,2.5959969,146.30994,18.129137,263.15723,33.481934,253.12373,75.09517,256.6966
2022-06-04T14:00:00,28.64053,0.77668875,27.14,14.16,4.54,60,856.18,584.3197,271.86026,0,0,42,0,0,0,0,902,1015.8,134,1539,3151,5796,38.82,32.880005,0.152,22.662413,7.0911775,23.962494,6.830519,18.434952,15.4800005,4.6938257,32.47119,0.35999998,360,30.121912,245.27267,75.27444,253.0383
2022-06-04T15:00:00,29.170528,0.79877204,27.65,14.5,5.09,60,830.37,563.7729,266.5971,0,0,41,0,0,0,0,930,1016.4,140,1547,3162,5807,39.03,34.01001,0.153,23.771584,7.342588,11.309921,7.6367526,8.130096,18.359999,4.6800003,22.619858,1.4399999,89.99999,40.7373,244.34073,75.487625,252.51558
2022-06-04T16:00:00,29.32053,0.80502206,27.95,14.83,5.26,0,754.72,506.66968,248.05028,0,0,41,100,0,100,0,1035,1016.3,139,1548,3165,5810,38.29,34.420013,0.163,23.97843,6.830519,18.434952,7.072878,14.743561,16.199999,5.1165614,39.2894,4.32,89.99999,39.081146,238.94574,75.14434,250.697
2022-06-04T17:00:00,29.39053,0.80793875,28.28,15.21,5.27,27.272726,604.31,413.72296,190.58704,0,0,41,54,2,54,0,1129,1015.6,132,1544,3161,5807,37.2,34.100006,0.167,24.075499,5.8603754,42.510437,5.904439,37.568573,28.8,5.815978,68.19859,6.8399997,89.99999,46.66272,247.78818,74.8012,252.34988
2022-06-04T18:00:00,29.410528,0.808772,28.59,15.52,5.22,53.939396,532.22,323.40845,208.81151,0,0,42,10,0,4,10,1267,1015.4,130,1543,3162,5809,35.3,33.49002,0.167,23.69476,9.3876505,94.398705,8.64,89.99999,19.44,10.948973,99.46232,12.313893,105.25512,48.132412,248.03943,71.95768,254.92087
2022-06-04T19:00:00,29.14053,0.79752207,28.65,15.72,5.44,58,379.13998,214.48143,164.65855,0,0,43,3.3000002,11,0,0,1379,1015.3,130,1544,3163,5813,32.99,32.25,0.167,22.92598,16.071491,105.59281,17.811815,104.03624,23.759998,20.724247,107.1759,20.858265,111.2505,45.88411,243.43495,69.33716,254.95361
2022-06-04T20:00:00,28.420528,0.76752204,28.45,16.18,5.7,53.939396,250.98,107.29651,143.68349,0,0,45,10,12,10,0,1260,1014.8,126,1539,3160,5812,30.11,30.580017,0.167,21.217442,16.343367,97.59464,21.434364,97.721825,25.56,28.348713,107.74467,22.401142,135,48.81419,241.35582,66.860245,253.41896
2022-06-04T21:00:00,27.04053,0.71002203,27.72,16.44,6.04,55.81818,100.57,29.383766,71.18623,0,0,50,6.9,23,0,0,1245,1014.4,122,1534,3157,5809,27.06,28.559998,0.167,17.794888,15.876775,93.9005,25.050413,97.431404,28.44,32.825207,111.21797,24.408424,142.79208,57.315796,243.11307,64.66386,251.16158
2022-06-04T22:00:00,25.020529,0.6258554,26.11,16.66,6.21,23.213587,4.45,2.2054446,2.2445552,0,0,58,2.1000001,7,0,0,1287,1014.8,125,1535,3160,5813,24.73,26.440002,0.166,13.264334,15.188415,95.44032,27.475807,95.26239,21.599998,36.575005,118.8355,27.859905,147.13132,60.596672,240.8462,59.704678,247.30042
2022-06-04T23:00:00,23.39053,0.55793875,24.75,18.1,6.28,0,0,0,0,0,0,63,6,20,0,0,938,1015,126,1536,3163,5816,23.05,24.640015,0.166,10.597258,15.379206,110.556046,27.553526,107.48799,23.039999,41.036842,123.55066,27.77838,161.09543,56.217663,237.02228,55.325333,239.93143
2022-06-05T00:00:00,22.330528,0.513772,23.83,18.92,6.41,0,0,0,0,0,0,66,6.9,23,0,0,871,1014.1,119,1529,3158,5811,21.82,23.209991,0.166,9.132484,18.532133,114.07549,32.110706,109.653824,25.919998,39.47708,133.15239,20.037485,197.78389,58.42435,235.03691,56.521145,232.76517
2022-06-05T01:00:00,21.740528,0.48918867,23.15,19.34,6.24,0,0,0,0,0,0,66,30.000002,100,0,0,931,1013.7,116,1526,3157,5810,21.15,22.170013,0.166,8.809946,20.291357,115.201126,33.092598,112.380135,24.48,35.132755,135.83032,19.469975,199.44003,56.18999,229.67741,60.181408,221.60507
2022-06-05T02:00:00,20.90053,0.45418873,22.19,19.48,5.91,0,0,0,0,0,0,68,100,100,100,0,969,1013.3,111,1521,3151,5801,20.51,21.429993,0.162,7.87574,17.238699,118.70595,26.729847,115.529686,31.319998,28.66694,144.71326,22.97522,215.43332,58.321114,226.75085,68.63265,215.60756
2022-06-05T03:00:00,20.37053,0.4321054,21.42,19.06,4.66,0,0,0,0,0.1,0,70,100,100,100,85,1082,1014.2,119,1525,3152,5798,20.26,20.790009,0.163,7.146372,9.107359,108.434944,12.641076,109.9831,18.359999,17.917007,157.55725,18.947083,231.17018,55.17521,220.23636,81.242836,218.3426
2022-06-05T04:00:00,19.56053,0.3983554,20.73,19.04,3.33,0,0,0,0,1.3,0,75,86,100,86,86,1110,1014.4,121,1526,3148,5792,19.56,20.320007,0.163,5.664049,10.703569,132.27368,20.523157,127.874985,18,23.950148,222.56335,38.400375,231.08853,51.816242,220.774,91.59647,232.18427
2022-06-05T05:00:00,19.07053,0.37793875,21.34,16.91,3.51,0,0,0,0,0.4,0,81,30.000002,100,10,10,964,1014.6,123,1525,3139,5780,18.74,19.860016,0.162,4.1754303,4.8433046,131.98721,9.178235,138.17982,3.2399998,45.36,270,38.175278,249.00128,72.10882,215.0389,89.87391,237.26477
2022-06-05T06:00:00,18.63053,0.3596054,20.81,16.07,3.74,24.917004,4.45,2.7510674,1.6989324,0,0,85,10,0,10,10,678,1014.4,121,1520,3134,5774,18.52,19.320007,0.162,3.2070713,7.0911775,113.96249,5.3517847,160.34618,19.44,36.001797,229.46085,51.340088,232.40692,89.675415,231.5198,87.86655,236.70059
2022-06-05T07:00:00,19.330528,0.388772,20.01,15.38,3.42,58.78788,91.67,28.588379,63.08162,0,0,81,2,0,0,2,434,1015,126,1520,3133,5774,20.31,19.459991,0.162,4.24358,4.6938252,85.60129,0.35999998,89.99999,16.919998,38.344646,245.60056,56.01442,236.00354,89.165245,235.86081,88.488266,233.26996
2022-06-05T08:00:00,20.81053,0.45043874,20.76,14.3,3.47,43.0303,215.37999,117.396996,97.982994,0,0,78,28,0,0,28,499,1015.1,128,1519,3128,5770,23.51,20.550018,0.162,5.3846893,8.287822,304.38034,9.021574,298.61047,21.96,42.015255,250.47827,51.2466,245.95578,77.18622,235.64288,90.12518,231.16147
2022-06-05T09:00:00,23.21053,0.5504387,22.84,13.15,3.28,60,405.84,222.27426,183.56573,0,0,63,0,0,0,0,553,1015.1,129,1520,3127,5768,26.76,22.550018,0.162,10.482731,16.039202,279.0395,18.888851,277.6668,24.48,43.30936,256.54132,48.561317,254.52136,71.208145,237.59546,92.799034,228.14496
2022-06-05T10:00:00,24.330528,0.5971053,23.61,13.43,2.94,60,549.13,331.35754,217.77246,0,0,57,0,0,0,0,618,1015.5,132,1523,3129,5766,29.63,24.730011,0.162,13.031683,17.698677,274.66687,17.673029,273.50354,25.56,29.09103,257.8557,47.827187,250.20113,66.70791,237.3391,95.238884,226.53162
2022-06-05T11:00:00,25.850529,0.6604387,24.87,13.59,2.49,46.060608,672.83997,431.83044,241.0095,0,0,49,23,0,23,0,668,1015.5,132,1527,3133,5764,32.39,27,0.162,16.920822,17.462784,261.70285,17.873556,260.72742,25.919998,23.795427,252.38742,45.725666,248.28235,62.42964,237.9596,95.84927,228.04478
2022-06-05T12:00:00,26.830528,0.701272,25.64,13.67,2.68,0,755.61,510.53418,245.07579,0,0,44,100,0,100,0,749,1015.1,128,1527,3132,5758,34.45,29.089996,0.162,19.68589,19.469976,266.8202,19.813087,267.91745,26.64,24.503809,259.84573,37.064266,245.9245,54.57771,239.03624,93.13152,228.91824
2022-06-05T13:00:00,27.520529,0.730022,26.19,13.11,2.74,53.939396,816.13,562.93866,253.19133,0,0,43,10,0,0,10,1055,1015.2,129,1530,3132,5753,35.64,30.830017,0.162,20.864899,22.392462,274.61066,23.828083,274.3323,29.519999,27.381308,267.7395,29.122198,261.46924,47.172363,243.23941,83.473434,235.89873
2022-06-05T14:00:00,21.07053,0.4612721,20.86,10.65,1.25,11.515152,155.75,2.285202,153.4648,0.6,0,69,80,0,80,80,570,1016.9,143,1522,3115,5739,23.13,23.040009,0.162,7.709715,19.35314,279.63754,23.863409,281.30994,29.16,34.471764,277.19925,50.26868,258.851,60.129696,222.57367,64.181046,226.81831
2022-06-05T15:00:00,21.89053,0.49543872,20.44,10.24,1,44.242424,469.91998,199.03247,270.8875,0.1,0,64,26,0,0,26,506,1017.8,151,1528,3120,5740,29.8,24.070007,0.162,9.413986,21.434364,277.72183,22.608458,279.16235,25.199999,32.6411,276.96826,27.804028,274.4556,62.909416,235.49149,62.104958,236.58627
