timestamp,Basilea Temperature [2 m elevation corrected],Basilea Precipitation Total,Basilea FAO Reference Evapotranspiration [2 m]
20230525T0800,8.970529,0,0.0772329
20230525T0900,10.530529,0,0.1532316
20230525T1000,12.470529,0,0.23918477
20230525T1100,14.740529,0,0.33977267
20230525T1200,17.170528,0,0.41998413
20230525T1300,19.57053,0,0.48843768
20230525T1400,22.37053,0,0.55090785
20230525T1500,24.010529,0,0.54928213
20230525T1600,24.690529,0,0.5155827
20230525T1700,24.81053,0,0.45058236
20230525T1800,24.680529,0,0.37493938
20230525T1900,24.090528,0,0.27438846
20230525T2000,23.47053,0,0.16930664
20230525T2100,22.180529,0,0.067328244
20230525T2200,19.48053,0,0.024693634
20230525T2300,16.830528,0,0.004338454
20230526T0000,15.390529,0,0
20230526T0100,14.510529,0,0.001737722
20230526T0200,13.480529,0,0.003764514
20230526T0300,12.340529,0,0.002616659
20230526T0400,11.510529,0,0.000236706
20230526T0500,10.960529,0,0
20230526T0600,10.560529,0,0.01594635
20230526T0700,10.920529,0,0.020328684
20230526T0800,12.160529,0,0.09384684
20230526T0900,13.940529,0,0.1895316
20230526T1000,16.20053,0,0.28760788
20230526T1100,18.87053,0,0.3851701
20230526T1200,21.330528,0,0.47432622
20230526T1300,22.70053,0,0.52671427
20230526T1400,22.80053,0,0.52960634
20230526T1500,23.430529,0,0.510464
20230526T1600,23.990528,0,0.48305634
20230526T1700,24.30053,0,0.42479303
20230526T1800,23.830528,0,0.24854565
20230526T1900,24.000528,0,0.23046328
20230526T2000,23.340528,0,0.185261
20230526T2100,22.000528,0,0.08938465
20230526T2200,20.23053,0,0.043254472
20230526T2300,18.29053,0,0.023501914
20230527T0000,16.21053,0,0.00509381
20230527T0100,14.930529,0,0
20230527T0200,14.630529,0,0
20230527T0300,14.040529,0,0
20230527T0400,12.500529,0,0
20230527T0500,11.540529,0,0
20230527T0600,10.790529,0,0.013767188
20230527T0700,10.880529,0,0.02064739
20230527T0800,12.150529,0,0.08021792
20230527T0900,13.790529,0,0.16154432
20230527T1000,15.490529,0,0.2803807
20230527T1100,17.990528,0,0.3828662
20230527T1200,20.45053,0,0.46898985
20230527T1300,22.38053,0,0.53058785
20230527T1400,23.340528,0,0.5404643
20230527T1500,25.080528,0,0.5480461
20230527T1600,25.580528,0,0.54322034
20230527T1700,25.37053,0,0.4736047
20230527T1800,25.100529,0,0.41644716
20230527T1900,24.490528,0,0.32510808
20230527T2000,23.680529,0,0.20465335
20230527T2100,22.180529,0,0.09824772
20230527T2200,20.180529,0,0.014622788
20230527T2300,17.98053,0,0.036227237
20230528T0000,15.890529,0,0.015347816
20230528T0100,14.920529,0,0.006408758
20230528T0200,13.970529,0,0.004971363
20230528T0300,13.280529,0,0
20230528T0400,12.840529,0,0
20230528T0500,12.320529,0,0.000287587
20230528T0600,11.740529,0,0.017703464
20230528T0700,12.280529,0,0.02116507
20230528T0800,14.330529,0,0.10495429
20230528T0900,16.32053,0,0.2101487
20230528T1000,18.22053,0,0.3167966
20230528T1100,19.90053,0,0.41050565
20230528T1200,21.79053,0,0.49255738
20230528T1300,23.420528,0,0.5241948
20230528T1400,24.530529,0,0.55304146
20230528T1500,25.40053,0,0.5536221
20230528T1600,25.990528,0,0.525155
20230528T1700,26.12053,0,0.47902405
20230528T1800,25.90053,0,0.41068417
20230528T1900,25.270529,0,0.32154205
20230528T2000,24.23053,0,0.21061061
20230528T2100,22.55053,0,0.1163821
20230528T2200,20.47053,0,0.06689002
20230528T2300,18.170528,0,0.04686296
20230529T0000,15.720529,0,0.018751863
20230529T0100,14.400529,0,0.003369715
20230529T0200,13.830529,0,0
20230529T0300,13.480529,0,0
20230529T0400,13.150529,0,0
20230529T0500,12.8005295,0,0.000596872
20230529T0600,12.450529,0,0.014877642
20230529T0700,12.8005295,0,0.013839278
20230529T0800,14.020529,0,0.11138466
20230529T0900,15.630529,0,0.2108014
20230529T1000,17.81053,0,0.31036106
20230529T1100,20.510529,0,0.4155669
20230529T1200,23.37053,0,0.50324464
20230529T1300,25.080528,0,0.57503897
20230529T1400,26.22053,0,0.6114371
20230529T1500,26.750528,0,0.62427706
20230529T1600,26.780529,0,0.59823054
20230529T1700,26.690529,0,0.55371326
20230529T1800,26.360529,0,0.46643823
20230529T1900,25.760529,0,0.35626256
20230529T2000,24.81053,0,0.21203801
20230529T2100,23.250528,0,0.08600675
20230529T2200,20.780529,0,0.03184715
20230529T2300,18.81053,0,0.037725754
20230530T0000,17.080528,0,0.010239308
20230530T0100,15.060529,0,0
20230530T0200,13.930529,0,0.001859534
20230530T0300,12.670529,0,0.001277915
20230530T0400,11.460529,0,0
20230530T0500,11.260529,0,0
20230530T0600,11.120529,0,0.010821073
20230530T0700,11.690529,0,0.029372681
20230530T0800,12.910529,0,0.11568928
20230530T0900,14.590529,0,0.2046178
20230530T1000,16.39053,0,0.285848
20230530T1100,18.280529,0,0.3534517
20230530T1200,20.350529,0,0.43320337
20230530T1300,22.110529,0,0.47722122
20230530T1400,24.280529,0,0.5399494
20230530T1500,24.21053,0,0.412307
20230530T1600,25.030529,0,0.42781976
20230530T1700,24.840528,0,0.43552536
20230530T1800,24.37053,0,0.41790733
20230530T1900,23.750528,0,0.3373838
20230530T2000,22.82053,0,0.2230241
20230530T2100,21.590528,0,0.11631638
20230530T2200,19.80053,0,0.074296705
20230530T2300,18.750528,0,0.039549015
20230531T0000,16.590528,0,0.018348984
20230531T0100,14.360529,0,0
20230531T0200,13.190529,0,0.003042695
20230531T0300,12.480529,0,0.004959248
20230531T0400,11.120529,0,0.00747091
20230531T0500,9.700529,0,0.010095985
20230531T0600,9.020529,0,0.021075774
20230531T0700,9.420529,0,0.027806796
20230531T0800,11.340529,0,0.102703504
20230531T0900,13.090529,0,0.19467168
20230531T1000,16.71053,0,0.30615148
20230531T1100,22.280529,0,0.46809408
20230531T1200,23.31053,0,0.54116553
20230531T1300,24.37053,0,0.5995503
20230531T1400,24.82053,0,0.60395044
20230531T1500,25.260529,0,0.5880518
20230531T1600,25.46053,0,0.5470496
20230531T1700,25.360529,0,0.48979074
20230531T1800,25.090528,0,0.409932
20230531T1900,24.590528,0,0.29805472
20230531T2000,24.080528,0,0.20168029
20230531T2100,22.910528,0,0.09603215
20230531T2200,21.030529,0,0.06533251
20230531T2300,18.860529,0,0.031266674
20230601T0000,16.90053,0,0.013054534
20230601T0100,15.880529,0,0
20230601T0200,15.230529,0,0
20230601T0300,14.450529,0,0
20230601T0400,13.650529,0,0
20230601T0500,12.890529,0,0
20230601T0600,12.420529,0,0
20230601T0700,13.150529,0,0.020754836
20230601T0800,14.780529,0,0.11057682
20230601T0900,17.000528,0,0.21530655
20230601T1000,19.090528,0,0.3241106
20230601T1100,21.280529,0,0.42681223
20230601T1200,23.020529,0,0.5015566
20230601T1300,23.920528,0,0.53289896
20230601T1400,24.440529,0,0.56286067
20230601T1500,25.260529,0,0.5349898
20230601T1600,25.62053,0,0.49465847
20230601T1700,25.71053,0,0.42686588
20230601T1800,25.580528,0,0.34044176
20230601T1900,25.21053,0,0.2376705
20230601T2000,24.72053,0,0.11415409
20230601T2100,23.920528,0,0.032270096
20230601T2200,23.22053,0,0.03660657
20230601T2300,21.660528,0,0.026661264
20230602T0000,20.65053,0,0.006000502
20230602T0100,19.63053,0,0
20230602T0200,17.30053,0,0.017013991
20230602T0300,14.620529,0,0.011033116
20230602T0400,14.000529,0,0.010528216
20230602T0500,13.390529,0,0.0133065
20230602T0600,12.790529,0,0.019258348
20230602T0700,13.170529,0,0.035867814
20230602T0800,14.370529,0,0.11433125
20230602T0900,16.170528,0,0.20570606
20230602T1000,18.23053,0,0.3140998
20230602T1100,20.350529,0,0.41245562
20230602T1200,22.190529,0,0.49609384
20230602T1300,23.56053,0,0.55690897
20230602T1400,24.40053,0,0.58357614
20230602T1500,25.12053,0,0.57108307
20230602T1600,25.31053,0,0.52841616
20230602T1700,25.45053,0,0.46188295
20230602T1800,25.46053,0,0.38990793
20230602T1900,25.100529,0,0.30503508
20230602T2000,24.250528,0,0.1996225
20230602T2100,22.260529,0,0.102977104
20230602T2200,19.940529,0,0.059570048
20230602T2300,18.500528,0,0.011123535
20230603T0000,17.360529,0,0
20230603T0100,16.420528,0,0.003207168
20230603T0200,15.400529,0,0.006378196
20230603T0300,14.580529,0,0.002709309
20230603T0400,13.960529,0,0
20230603T0500,13.420529,0,0
20230603T0600,12.900529,0,0.00849173
20230603T0700,13.220529,0,0.0276529
20230603T0800,14.760529,0,0.114289306
20230603T0900,16.660528,0,0.21398444
20230603T1000,18.79053,0,0.32068303
20230603T1100,21.090528,0,0.42609304
20230603T1200,23.20053,0,0.5137591
20230603T1300,24.690529,0,0.5718031
20230603T1400,24.64053,0,0.5862923
20230603T1500,25.29053,0,0.5588768
20230603T1600,25.500528,0,0.5079339
20230603T1700,25.520529,0,0.43705982
20230603T1800,25.180529,0,0.35277298
20230603T1900,24.590528,0,0.2552933
20230603T2000,23.81053,0,0.1372964
20230603T2100,22.940529,0,0.043191183
20230603T2200,22.350529,0.1,0.036968786
20230603T2300,21.080528,0.1,0.033450343
20230604T0000,19.40053,0,0.026614295
20230604T0100,18.430529,0,0.014882979
20230604T0200,17.520529,0,0.00221362
20230604T0300,16.95053,0,0
20230604T0400,16.57053,0,0
20230604T0500,16.30053,0,0
20230604T0600,16.010529,0,0.002491916
20230604T0700,16.29053,0,0.02280195
20230604T0800,17.73053,0,0.11716952
20230604T0900,19.240528,0,0.22500987
20230604T1000,20.920528,0,0.31381178
20230604T1100,22.190529,0,0.36990106
20230604T1200,21.72053,0,0.274349
20230604T1300,21.990528,0,0.38218698
20230604T1400,25.030529,0,0.5568274
20230604T1500,24.95053,0,0.5216923
20230604T1600,25.850529,0,0.45382214
20230604T1700,25.780529,0,0.4651718
20230604T1800,25.430529,0,0.39080414
20230604T1900,24.89053,0,0.29524356
20230604T2000,24.190529,0,0.18778352
20230604T2100,23.280529,0,0.09510984
20230604T2200,21.73053,0,0.059671998
20230604T2300,19.680529,0,0.013957616
20230605T0000,17.73053,0,0
20230605T0100,17.45053,0,0
20230605T0200,17.37053,0,0
20230605T0300,17.07053,0,0
20230605T0400,16.56053,0,0.003435753
20230605T0500,15.920529,0,0.006761191
20230605T0600,15.400529,0,0.030489689
20230605T0700,15.510529,0,0.041757975
20230605T0800,16.170528,0,0.08423965
20230605T0900,17.13053,0,0.13417362
20230605T1000,18.54053,0,0.20323229
20230605T1100,20.160528,0,0.28376496
20230605T1200,21.600529,0,0.41121757
20230605T1300,22.05053,0,0.26768506
20230605T1400,24.590528,0,0.55867165
20230605T1500,25.020529,0,0.54281497
20230605T1600,25.330528,0,0.50328994
20230605T1700,25.330528,0,0.44213614
20230605T1800,25.15053,0,0.36849603
20230605T1900,24.690529,0,0.28928274
20230605T2000,24.07053,0,0.1929119
20230605T2100,23.05053,0,0.10884156
20230605T2200,21.280529,0,0.07496543
20230605T2300,19.57053,0,0.045191634
20230606T0000,17.98053,0,0.02704971
20230606T0100,16.70053,0,0.012695592
20230606T0200,16.020529,0,0.002458247
20230606T0300,15.5505295,0,0
20230606T0400,15.120529,0,1.79E-05
20230606T0500,14.770529,0,0.002941363
20230606T0600,14.5505295,0,0.015439726
20230606T0700,14.940529,0,0.03136143
20230606T0800,16.780529,0,0.12686254
20230606T0900,19.250528,0,0.24068864
20230606T1000,21.37053,0,0.35020915
20230606T1100,22.520529,0,0.42627448
20230606T1200,23.240528,0,0.4927082
20230606T1300,23.910528,0,0.53985125
20230606T1400,25.64053,0,0.6086609
20230606T1500,26.04053,0,0.6068976
20230606T1600,26.12053,0,0.5668504
20230606T1700,26.080528,0,0.49194452
20230606T1800,25.830528,0,0.40514612
20230606T1900,25.40053,0,0.30890322
20230606T2000,24.690529,0,0.20155364
20230606T2100,23.680529,0,0.10297962
20230606T2200,21.90053,0,0.07365871
20230606T2300,19.770529,0,0.048461605
20230607T0000,18.04053,0,0.033622842
20230607T0100,16.32053,0,0.028679395
20230607T0200,15.120529,0,0.017150272
20230607T0300,14.3005295,0,0.00835164
20230607T0400,13.520529,0,0.004975312
20230607T0500,12.760529,0,0.000612185
20230607T0600,12.310529,0,0.012230537
20230607T0700,13.470529,0,0.027930353
20230607T0800,15.780529,0,0.12305657
20230607T0900,18.490528,0,0.23230904
20230607T1000,21.020529,0,0.3447044
20230607T1100,22.73053,0,0.44461262
20230607T1200,23.73053,0,0.5213692
20230607T1300,24.590528,0,0.5744322
20230607T1400,25.600529,0,0.5691455
20230607T1500,26.090528,0,0.5757311
20230607T1600,26.430529,0,0.54834294
20230607T1700,26.40053,0,0.4620297
20230607T1800,26.330528,0,0.3886258
20230607T1900,25.930529,0,0.27741522
20230607T2000,25.280529,0,0.16800132
20230607T2100,24.260529,0,0.09253248
20230607T2200,22.090528,0,0.06292601
20230607T2300,19.600529,0,0.025321886
20230608T0000,18.110529,0,0
20230608T0100,17.990528,0,0.007793187
20230608T0200,17.990528,0,0.008023164
20230608T0300,17.510529,0,0
20230608T0400,16.240528,0,0
20230608T0500,16.020529,0,0
20230608T0600,15.990529,0,0.013918607
20230608T0700,16.690529,0,0.024809688
20230608T0800,17.910528,0,0.08573492
20230608T0900,20.340528,0,0.22083013
20230608T1000,22.780529,0,0.3598281
20230608T1100,24.420528,0,0.464346
20230608T1200,24.170528,0.2,0.39779523
20230608T1300,25.190529,0,0.46789974
20230608T1400,27.15053,0,0.6087345
20230608T1500,27.740528,0,0.58352655
20230608T1600,27.72053,0,0.5236794
20230608T1700,26.40053,0,0.23734394
20230608T1800,25.82053,0,0.18752265
20230608T1900,25.71053,0,0.23751234
20230608T2000,25.15053,0,0.15623604
20230608T2100,24.29053,0,0.054757815
20230608T2200,23.31053,0,0.050759897
20230608T2300,21.31053,0,0.042047303
20230609T0000,19.670528,0,0.030496662
20230609T0100,18.830528,0,0.019034231
20230609T0200,18.330528,0,0.019041564
20230609T0300,17.63053,0,0.015096069
20230609T0400,17.100529,0,0.034212936
20230609T0500,15.920529,0,0.04029884
20230609T0600,15.660529,0,0.051230703
20230609T0700,17.06053,0,0.07699319
20230609T0800,18.73053,0,0.17337258
20230609T0900,20.62053,0,0.2697646
20230609T1000,22.910528,0,0.37622806
20230609T1100,24.96053,0,0.4840656
20230609T1200,26.07053,0,0.5654185
20230609T1300,26.79053,0,0.6075425
20230609T1400,27.360529,0,0.5992596
20230609T1500,27.860529,0,0.602264
20230609T1600,28.13053,0,0.5515807
20230609T1700,28.170528,0,0.48777226
20230609T1800,28.020529,0,0.42822796
20230609T1900,27.62053,0,0.32891697
20230609T2000,26.95053,0,0.20705228
20230609T2100,25.97053,0,0.076462254
20230609T2200,24.71053,0,0.03496711
20230609T2300,23.020529,0,0.021104194
20230610T0000,21.660528,0,0.017064746
20230610T0100,20.250528,0,0.00315589
20230610T0200,19.100529,0,0.003167358
20230610T0300,18.990528,0,0.006670407
20230610T0400,17.840528,0,0.004766597
20230610T0500,17.270529,0,0.003638509
20230610T0600,16.90053,0,0.004567647
20230610T0700,17.63053,0,0.034953725
20230610T0800,19.330528,0,0.13644616
20230610T0900,21.020529,0,0.24027544
20230610T1000,22.410528,0,0.34033975
20230610T1100,23.840528,0,0.43630403
20230610T1200,24.860529,0,0.49676386
20230610T1300,25.56053,0,0.5388816
20230610T1400,25.990528,0,0.5587718
20230610T1500,26.500528,0,0.5513483
20230610T1600,26.680529,0,0.51118875
20230610T1700,26.660528,0,0.4405392
20230610T1800,26.39053,0,0.35733327
20230610T1900,25.89053,0,0.2536364
20230610T2000,25.250528,0,0.1494184
20230610T2100,24.440529,0.2,0.04887156
20230610T2200,23.530529,0,0.037898533
20230610T2300,22.30053,0,0.019018745
20230611T0000,20.940529,0,0.018164542
20230611T0100,20.29053,0,0.015700229
20230611T0200,19.510529,0,0.01866834
20230611T0300,19.000528,0,0.015518937
20230611T0400,18.590528,0,0.010589592
20230611T0500,18.31053,0,0.00425569
20230611T0600,18.20053,0,0.019726573
20230611T0700,18.73053,0,0.03137969
20230611T0800,19.15053,0,0.07803061
20230611T0900,19.48053,0,0.12457697
20230611T1000,20.12053,0,0.14740533
20230611T1100,21.270529,0,0.22626832
20230611T1200,22.46053,0,0.440184
20230611T1300,22.89053,0,0.33343
20230611T1400,26.830528,0,0.5682184
20230611T1500,27.40053,0,0.5674218
20230611T1600,27.760529,0,0.54643387
20230611T1700,27.80053,0,0.46617255
20230611T1800,27.500528,0,0.4332626
20230611T1900,27.010529,0,0.3391615
20230611T2000,26.280529,0,0.22235486
20230611T2100,25.45053,0,0.09385024
20230611T2200,24.45053,0,0.034614354
20230611T2300,22.90053,0,0.015769515
20230612T0000,21.160528,0,0.014464946
20230612T0100,19.690529,0,0.01738444
20230612T0200,19.100529,0,0.025327586
20230612T0300,17.490528,0,0.047394846
20230612T0400,16.100529,0,0.034213245
20230612T0500,15.410529,0,0.023822337
20230612T0600,15.080529,0,0.026502825
20230612T0700,16.190529,0,0.04301641
20230612T0800,18.15053,0,0.13979158
20230612T0900,20.250528,0,0.24634872
20230612T1000,22.170528,0,0.3529316
20230612T1100,23.680529,0,0.45402083
20230612T1200,25.000528,0,0.5235366
20230612T1300,26.190529,0,0.57301617
20230612T1400,27.660528,0,0.662687
20230612T1500,28.07053,0,0.6533303
20230612T1600,28.32053,0,0.6145631
20230612T1700,28.110529,0,0.5353711
20230612T1800,27.840528,0,0.45365694
20230612T1900,27.39053,0,0.36020237
20230612T2000,26.490528,0,0.25112098
20230612T2100,25.31053,0,0.13357072
20230612T2200,23.330528,0,0.10540655
20230612T2300,20.82053,0,0.0834051
20230613T0000,18.330528,0,0.05404073
20230613T0100,16.98053,0,0.04064782
20230613T0200,15.720529,0,0.023189183
20230613T0300,14.790529,0,0.009445939
20230613T0400,14.150529,0,0.01140389
20230613T0500,13.630529,0,0.017532986
20230613T0600,13.130529,0,0.030079858
20230613T0700,14.220529,0,0.044987068
20230613T0800,16.670528,0,0.14057556
20230613T0900,19.010529,0,0.24842928
20230613T1000,21.63053,0,0.38024515
20230613T1100,23.030529,0,0.5097517
20230613T1200,24.030529,0,0.5752093
20230613T1300,24.910528,0,0.61761314
20230613T1400,24.71053,0,0.5964854
20230613T1500,25.72053,0,0.59229034
20230613T1600,26.57053,0,0.5785578
20230613T1700,26.770529,0,0.5421443
20230613T1800,26.490528,0,0.46973687
20230613T1900,25.97053,0,0.3758112
20230613T2000,25.20053,0,0.2641266
20230613T2100,23.690529,0,0.16254874
20230613T2200,21.170528,0,0.118886076
20230613T2300,18.350529,0,0.06511286
20230614T0000,16.15053,0,0.02663363
20230614T0100,14.650529,0,0.006212531
20230614T0200,13.710529,0,0.005878869
20230614T0300,12.950529,0,0.004026557
20230614T0400,12.020529,0,0.004130116
20230614T0500,11.150529,0,0
20230614T0600,10.810529,0,0.006463731
20230614T0700,12.000529,0,0.017562184
20230614T0800,14.140529,0,0.10922128
20230614T0900,16.280529,0,0.22521426
20230614T1000,18.72053,0,0.3374039
20230614T1100,21.430529,0,0.44087163
20230614T1200,24.15053,0,0.55931515
20230614T1300,25.13053,0,0.6174716
20230614T1400,26.010529,0,0.6191906
20230614T1500,26.170528,0,0.5836829
20230614T1600,26.45053,0,0.56247413
20230614T1700,26.530529,0,0.50719094
20230614T1800,26.180529,0,0.43430665
20230614T1900,25.680529,0,0.3384522
20230614T2000,24.940529,0,0.22174233
20230614T2100,23.21053,0,0.13371402
20230614T2200,20.660528,0,0.09272279
20230614T2300,19.39053,0,0.055077717
20230615T0000,17.90053,0,0.032663684
20230615T0100,16.80053,0,0.027451338
20230615T0200,16.260529,0,0.032466132
20230615T0300,15.640529,0,0.020746527
20230615T0400,15.030529,0,0.012553498
20230615T0500,14.450529,0,0.00456514
20230615T0600,13.940529,0,0.013890389
20230615T0700,14.400529,0,0.03048705
20230615T0800,15.850529,0,0.11530595
20230615T0900,17.98053,0,0.22332104
20230615T1000,20.39053,0,0.33788532
20230615T1100,22.080528,0,0.4349805
20230615T1200,23.360529,0,0.5036556
20230615T1300,24.180529,0,0.57418865
20230615T1400,24.830528,0,0.58827674
20230615T1500,25.420528,0,0.58379
20230615T1600,25.72053,0,0.5452729
20230615T1700,25.79053,0,0.47610572
20230615T1800,25.55053,0,0.39149496
20230615T1900,25.13053,0,0.28301564
20230615T2000,24.520529,0,0.16058472
20230615T2100,23.65053,0,0.05184899
20230615T2200,22.82053,0,0
20230615T2300,21.760529,0,0.014916612
20230616T0000,19.930529,0,0.025821492
20230616T0100,18.22053,0,0.018831985
20230616T0200,17.87053,0,0.012419493
20230616T0300,17.65053,0,0.009631609
20230616T0400,17.160528,0,0.00532383
20230616T0500,16.62053,0,0
20230616T0600,15.920529,0,0.00772286
20230616T0700,16.15053,0,0.025989972
20230616T0800,17.680529,0,0.12137191
20230616T0900,19.670528,0,0.23371783
20230616T1000,21.990528,0,0.34949833
20230616T1100,23.680529,0,0.44871393
20230616T1200,24.360529,0,0.5275946
20230616T1300,24.97053,0,0.58635396
20230616T1400,26.23053,0,0.6072354
20230616T1500,26.600529,0,0.6115765
20230616T1600,26.70053,0,0.57632726
20230616T1700,26.73053,0,0.50074863
20230616T1800,26.600529,0,0.4067137
20230616T1900,26.240528,0,0.28741384
20230616T2000,25.690529,0,0.14344545
20230616T2100,24.860529,0,0.04224843
20230616T2200,23.29053,0,0.061003134
20230616T2300,20.65053,0,0.052636504
20230617T0000,19.020529,0,0.046498153
20230617T0100,18.170528,0,0.0379816
20230617T0200,17.80053,0,0.038450833
20230617T0300,16.580528,0,0.031057501
20230617T0400,15.290529,0,0.030543303
20230617T0500,14.630529,0,0.027444815
20230617T0600,14.310529,0,0.03861565
20230617T0700,15.150529,0,0.05469275
20230617T0800,17.79053,0,0.15089513
20230617T0900,20.680529,0,0.26201493
20230617T1000,23.64053,0,0.3823352
20230617T1100,25.63053,0,0.47968563
20230617T1200,26.530529,0,0.5396759
20230617T1300,27.270529,0,0.5925698
20230617T1400,27.910528,0,0.5937661
20230617T1500,28.40053,0,0.59196705
20230617T1600,28.71053,0,0.5485411
20230617T1700,28.88053,0,0.478517
20230617T1800,28.81053,0,0.39392874
20230617T1900,28.510529,0,0.28785926
20230617T2000,27.95053,0,0.16974784
20230617T2100,26.830528,0,0.07257397
20230617T2200,24.990528,0,0.034371376
20230617T2300,22.360529,0,0.034286305
20230618T0000,20.780529,0,0.030823963
20230618T0100,20.12053,0,0.029750954
20230618T0200,19.70053,0,0.032880846
20230618T0300,19.490528,0,0.03788691
20230618T0400,18.95053,0,0.043068442
20230618T0500,17.90053,0,0.049659155
20230618T0600,16.920528,0,0.046406496
20230618T0700,17.180529,0,0.06597436
20230618T0800,19.89053,0,0.16970173
20230618T0900,22.89053,0,0.28244728
20230618T1000,25.830528,0,0.41170904
20230618T1100,28.06053,0,0.5297341
20230618T1200,29.360529,0,0.61078954
20230618T1300,30.360529,0,0.65165377
20230618T1400,30.46053,0,0.6186766
20230618T1500,29.81053,0,0.34844336
20230618T1600,29.160528,0.2,0.23454282
20230618T1700,26.96053,0,0.22893575
20230618T1800,27.07053,0,0.23359823
20230618T1900,27.610529,0,0.26094034
20230618T2000,27.64053,0,0.21625629
20230618T2100,26.770529,0,0.0838818
20230618T2200,25.95053,0.3,0.05695966
20230618T2300,24.840528,0.3,0.031173278
20230619T0000,24.62053,0,0.011723314
20230619T0100,22.860529,0,0.018528754
20230619T0200,22.45053,0,0.02343338
20230619T0300,22.70053,0.4,0.030839639
20230619T0400,22.22053,0,0.028235622
20230619T0500,21.22053,0,0.028409561
20230619T0600,20.610529,0,0.016954593
20230619T0700,20.56053,0,0.051235113
20230619T0800,20.940529,0,0.11406747
20230619T0900,22.12053,0,0.17966019
20230619T1000,23.770529,0,0.35789213
20230619T1100,25.430529,0,0.46113133
20230619T1200,26.910528,0,0.5393875
20230619T1300,28.360529,0,0.59717655
20230619T1400,29.110529,0,0.5535518
20230619T1500,30.13053,0,0.60120195
20230619T1600,30.670528,0,0.5698006
20230619T1700,30.930529,0,0.49754965
20230619T1800,30.96053,0,0.40208262
20230619T1900,30.850529,0,0.30718
20230619T2000,30.55053,0,0.2549922
20230619T2100,29.30053,0,0.14180589
20230619T2200,27.750528,0,0.08678458
20230619T2300,26.100529,0,0.05102653
20230620T0000,25.05053,0.1,0.028487215
20230620T0100,24.80053,0.1,0
20230620T0200,23.47053,0,0.004629042
20230620T0300,21.840528,0,0.019064402
20230620T0400,20.680529,0,0
20230620T0500,20.63053,0,0.003400237
20230620T0600,20.770529,0,0.016907275
20230620T0700,21.38053,0,0.04907324
20230620T0800,23.350529,0,0.15871894
20230620T0900,25.31053,0,0.27246168
20230620T1000,27.46053,0,0.3915959
20230620T1100,29.30053,0,0.5075779
20230620T1200,30.63053,0,0.5868591
20230620T1300,31.600529,0,0.6715617
20230620T1400,32.03053,0,0.69337755
20230620T1500,32.84053,0,0.6336905
20230620T1600,32.35053,0,0.37597585
20230620T1700,32.07053,0.3,0.3615864
20230620T1800,30.48053,0.5,0.2574378
20230620T1900,30.860529,0,0.35936087
20230620T2000,29.740528,0,0.2870967
20230620T2100,28.010529,0,0.14403301
20230620T2200,26.030529,0,0.06758992
20230620T2300,24.260529,0,0.048828132
20230621T0000,23.190529,0.1,0.04489084
20230621T0100,22.21053,0,0.005883749
20230621T0200,21.48053,0,0.004328517
20230621T0300,21.15053,0,0.003199611
20230621T0400,20.770529,0,0
20230621T0500,20.410528,0,0
20230621T0600,20.240528,0,0.004909257
20230621T0700,20.930529,0,0.036248267
20230621T0800,22.090528,0,0.13512649
20230621T0900,22.610529,0,0.20455411
20230621T1000,23.260529,0,0.12461798
20230621T1100,24.31053,0,0.23879844
20230621T1200,25.660528,0,0.34716877
20230621T1300,25.670528,0,0.3474338
20230621T1400,29.89053,0,0.6105069
20230621T1500,28.780529,0.1,0.3032398
20230621T1600,30.07053,0,0.29150188
20230621T1700,30.54053,0,0.51761514
20230621T1800,30.510529,0,0.45167997
20230621T1900,30.23053,0,0.34081084
20230621T2000,29.62053,0,0.2528957
20230621T2100,28.990528,0,0.132783
20230621T2200,27.340528,0,0.0498073
20230621T2300,25.14053,0,0.038270134
20230622T0000,23.490528,0,0.007241598
20230622T0100,22.240528,0,0
20230622T0200,21.81053,0,0.025008079
20230622T0300,21.440529,0,0.02284632
20230622T0400,21.160528,0,0.00934096
20230622T0500,20.830528,0,0
20230622T0600,20.54053,0,0.011980034
20230622T0700,20.98053,0,0.06086106
20230622T0800,22.65053,0,0.16544378
20230622T0900,25.13053,0,0.2786518
20230622T1000,27.910528,0,0.3896511
20230622T1100,30.360529,0,0.4998526
20230622T1200,32.23053,0,0.57131314
20230622T1300,32.74053,0,0.55339104
20230622T1400,31.520529,0,0.65673876
20230622T1500,30.590528,0.8,0.534055
20230622T1600,27.860529,1.1,0.28244892
20230622T1700,26.410528,0.2,0.17382608
20230622T1800,26.81053,0.4,0.22197784
20230622T1900,26.010529,0.1,0.24475493
20230622T2000,24.500528,0.2,0.20099695
20230622T2100,23.190529,0,0.12188149
20230622T2200,22.46053,0,0.109960094
20230622T2300,20.490528,0,0.10255499
20230623T0000,19.71053,0,0.09410053
20230623T0100,18.07053,0,0.071900606
20230623T0200,17.29053,0,0.06275473
20230623T0300,17.350529,0,0.06429257
20230623T0400,17.160528,0,0.05484326
20230623T0500,16.610529,0,0.042583276
20230623T0600,16.520529,0,0.05010205
20230623T0700,16.990528,0,0.06956565
20230623T0800,18.31053,0,0.15126064
20230623T0900,19.45053,0,0.2471403
20230623T1000,20.57053,0,0.33507612
20230623T1100,21.70053,0,0.41851047
20230623T1200,22.97053,0,0.5002939
20230623T1300,24.15053,0,0.5775316
20230623T1400,25.190529,0,0.5845614
20230623T1500,26.000528,0,0.5777861
